orig_cell_types	layer_ID
Inhibitory	10
Ambiguous	10
Ambiguous	10
OD Mature 4	10
Endothelial 1	10
Astrocyte	10
Inhibitory	10
OD Mature 2	10
Inhibitory	10
Excitatory	10
Astrocyte	10
Inhibitory	10
Excitatory	10
Endothelial 1	10
OD Immature 2	10
Ambiguous	10
OD Immature 1	10
Ambiguous	10
Endothelial 1	10
Ambiguous	10
Excitatory	10
Inhibitory	10
Excitatory	10
Excitatory	10
Ambiguous	10
Inhibitory	10
Ambiguous	10
Ambiguous	10
OD Mature 2	10
Inhibitory	10
Inhibitory	10
Astrocyte	10
Inhibitory	10
Astrocyte	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
OD Mature 2	10
Excitatory	10
OD Immature 1	10
Ambiguous	10
Ambiguous	10
Astrocyte	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Astrocyte	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Excitatory	10
OD Immature 1	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Astrocyte	10
Endothelial 3	10
Microglia	10
Astrocyte	10
Inhibitory	10
OD Mature 2	10
Microglia	10
Ambiguous	10
Endothelial 1	10
Astrocyte	10
Excitatory	10
Astrocyte	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Astrocyte	10
Excitatory	10
Inhibitory	10
Astrocyte	10
Excitatory	10
Excitatory	10
Astrocyte	10
Inhibitory	10
Endothelial 3	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
OD Immature 1	10
Inhibitory	10
OD Immature 1	10
Excitatory	10
Astrocyte	10
Excitatory	10
Inhibitory	10
Excitatory	10
Endothelial 1	10
Ambiguous	10
Excitatory	10
Excitatory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Excitatory	10
OD Mature 1	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Astrocyte	10
OD Mature 2	10
Inhibitory	10
OD Mature 2	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Excitatory	10
Ambiguous	10
Ambiguous	10
Inhibitory	10
Astrocyte	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Astrocyte	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Ambiguous	10
Excitatory	10
Astrocyte	10
Endothelial 3	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Endothelial 1	10
OD Mature 2	10
Inhibitory	10
Inhibitory	10
Endothelial 1	10
Endothelial 1	10
Astrocyte	10
Excitatory	10
Ambiguous	10
Inhibitory	10
Ambiguous	10
Ambiguous	10
Inhibitory	10
Ambiguous	10
Ambiguous	10
OD Immature 1	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Astrocyte	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Endothelial 1	10
Ambiguous	10
Inhibitory	10
OD Mature 2	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Microglia	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Microglia	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Excitatory	10
OD Mature 4	10
Excitatory	10
Ambiguous	10
Ambiguous	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Endothelial 1	10
Inhibitory	10
Endothelial 1	10
OD Mature 2	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Astrocyte	10
Astrocyte	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Endothelial 1	10
Inhibitory	10
Inhibitory	10
Microglia	10
Astrocyte	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Astrocyte	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Excitatory	10
OD Mature 4	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
OD Mature 1	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Endothelial 1	10
Inhibitory	10
Astrocyte	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Excitatory	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Endothelial 1	10
Inhibitory	10
Inhibitory	10
Pericytes	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Ambiguous	10
Astrocyte	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Astrocyte	10
OD Mature 2	10
Astrocyte	10
OD Immature 1	10
Astrocyte	10
Inhibitory	10
OD Immature 2	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Astrocyte	10
Ambiguous	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
OD Immature 1	10
Ambiguous	10
Ambiguous	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
OD Immature 1	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Astrocyte	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
OD Immature 1	10
Inhibitory	10
OD Immature 1	10
Inhibitory	10
Inhibitory	10
Endothelial 3	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
OD Immature 1	10
OD Immature 1	10
Inhibitory	10
Ambiguous	10
Excitatory	10
Astrocyte	10
Inhibitory	10
Astrocyte	10
Inhibitory	10
Ambiguous	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
OD Immature 1	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Endothelial 1	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Ambiguous	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Astrocyte	10
Astrocyte	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Astrocyte	10
Endothelial 1	10
OD Mature 2	10
Inhibitory	10
Astrocyte	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Ambiguous	10
OD Immature 1	10
Endothelial 1	10
OD Mature 2	10
Astrocyte	10
Excitatory	10
Excitatory	10
Ambiguous	10
Endothelial 1	10
Inhibitory	10
OD Immature 1	10
Inhibitory	10
OD Mature 1	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Excitatory	10
Astrocyte	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Excitatory	10
Endothelial 1	10
OD Mature 1	10
OD Immature 1	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Endothelial 3	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Endothelial 1	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Astrocyte	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Endothelial 1	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Endothelial 3	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Astrocyte	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Endothelial 1	10
Inhibitory	10
OD Mature 2	10
Astrocyte	10
OD Mature 2	10
Astrocyte	10
OD Mature 1	10
Excitatory	10
Inhibitory	10
Endothelial 1	10
Excitatory	10
Inhibitory	10
Astrocyte	10
Endothelial 1	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Endothelial 1	10
Astrocyte	10
Excitatory	10
Ambiguous	10
Astrocyte	10
Astrocyte	10
Excitatory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
OD Mature 1	10
Inhibitory	10
Inhibitory	10
Endothelial 1	10
OD Immature 1	10
Microglia	10
Astrocyte	10
Inhibitory	10
Inhibitory	10
Endothelial 1	10
Endothelial 3	10
Astrocyte	10
Excitatory	10
Inhibitory	10
Excitatory	10
Ambiguous	10
Astrocyte	10
Ambiguous	10
Astrocyte	10
Inhibitory	10
Inhibitory	10
Astrocyte	10
Inhibitory	10
Inhibitory	10
Endothelial 1	10
Inhibitory	10
OD Mature 2	10
OD Mature 2	10
OD Immature 1	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Excitatory	10
OD Immature 1	10
Excitatory	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Ambiguous	10
Excitatory	10
Endothelial 1	10
OD Mature 2	10
Excitatory	10
Excitatory	10
Astrocyte	10
Excitatory	10
OD Immature 1	10
Ependymal	10
Ependymal	10
Ependymal	10
Astrocyte	10
Inhibitory	10
Endothelial 3	10
OD Mature 2	10
OD Mature 1	10
Inhibitory	10
Ambiguous	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Excitatory	10
Endothelial 1	10
Inhibitory	10
Astrocyte	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Ambiguous	10
Endothelial 1	10
Excitatory	10
Microglia	10
Excitatory	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Ependymal	10
Ependymal	10
Ependymal	10
Ependymal	10
Ambiguous	10
Inhibitory	10
Excitatory	10
Astrocyte	10
Inhibitory	10
Inhibitory	10
OD Immature 1	10
Excitatory	10
Inhibitory	10
Astrocyte	10
Ambiguous	10
Excitatory	10
Ependymal	10
Ependymal	10
Ependymal	10
Ependymal	10
Excitatory	10
Excitatory	10
Excitatory	10
Inhibitory	10
Ambiguous	10
Astrocyte	10
Inhibitory	10
Inhibitory	10
Ependymal	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Ependymal	10
Excitatory	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Microglia	10
Inhibitory	10
OD Immature 1	10
Inhibitory	10
Ependymal	10
Excitatory	10
Ambiguous	10
OD Mature 1	10
OD Immature 1	10
OD Mature 2	10
Ambiguous	10
Inhibitory	10
OD Mature 2	10
Ependymal	10
Ependymal	10
Ependymal	10
Ependymal	10
OD Mature 2	10
Ambiguous	10
Ependymal	10
Ependymal	10
Astrocyte	10
Microglia	10
Ambiguous	10
Excitatory	10
Excitatory	10
Astrocyte	10
Excitatory	10
Astrocyte	10
Astrocyte	10
Ependymal	10
OD Mature 1	10
Astrocyte	10
Astrocyte	10
Ambiguous	10
Inhibitory	10
OD Immature 1	10
Inhibitory	10
Inhibitory	10
Astrocyte	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Excitatory	10
Inhibitory	10
Astrocyte	10
Excitatory	10
Astrocyte	10
Endothelial 3	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Excitatory	10
Inhibitory	10
Astrocyte	10
Excitatory	10
Excitatory	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Excitatory	10
Inhibitory	10
Astrocyte	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Microglia	10
Endothelial 1	10
Excitatory	10
Excitatory	10
Endothelial 1	10
Excitatory	10
Ambiguous	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Excitatory	10
Excitatory	10
Ambiguous	10
Excitatory	10
OD Mature 3	10
OD Mature 1	10
Excitatory	10
Ambiguous	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
OD Immature 1	10
Excitatory	10
Endothelial 1	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Ambiguous	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
OD Immature 1	10
Inhibitory	10
Excitatory	10
Astrocyte	10
Ambiguous	10
Ambiguous	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Microglia	10
Inhibitory	10
OD Mature 2	10
OD Mature 2	10
Ambiguous	10
OD Mature 2	10
Excitatory	10
Excitatory	10
OD Mature 2	10
Excitatory	10
Ambiguous	10
Ambiguous	10
Excitatory	10
OD Mature 2	10
Inhibitory	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Endothelial 1	10
Inhibitory	10
Excitatory	10
OD Immature 1	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Astrocyte	10
Inhibitory	10
Excitatory	10
Endothelial 1	10
Ambiguous	10
Inhibitory	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
OD Immature 1	10
OD Immature 1	10
Inhibitory	10
Microglia	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Microglia	10
Excitatory	10
Inhibitory	10
Inhibitory	10
Endothelial 1	10
Endothelial 1	10
Endothelial 1	10
Inhibitory	10
Astrocyte	10
Inhibitory	10
Endothelial 3	10
Inhibitory	10
Ambiguous	10
Inhibitory	10
Excitatory	10
OD Immature 1	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
OD Immature 1	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Inhibitory	10
Endothelial 3	-40
Ambiguous	-40
Inhibitory	-40
Ambiguous	-40
Inhibitory	-40
Ambiguous	-40
Inhibitory	-40
Endothelial 1	-40
Endothelial 1	-40
Ambiguous	-40
Inhibitory	-40
Ambiguous	-40
Astrocyte	-40
Ambiguous	-40
Inhibitory	-40
Excitatory	-40
Excitatory	-40
Astrocyte	-40
OD Mature 2	-40
Inhibitory	-40
OD Immature 1	-40
Ambiguous	-40
Excitatory	-40
Microglia	-40
Pericytes	-40
Pericytes	-40
Astrocyte	-40
Endothelial 2	-40
Inhibitory	-40
Endothelial 2	-40
OD Mature 2	-40
Astrocyte	-40
Astrocyte	-40
Astrocyte	-40
OD Mature 2	-40
Astrocyte	-40
Ambiguous	-40
Endothelial 3	-40
Pericytes	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Pericytes	-40
Astrocyte	-40
Ambiguous	-40
Inhibitory	-40
Pericytes	-40
Astrocyte	-40
Astrocyte	-40
OD Mature 2	-40
Inhibitory	-40
Inhibitory	-40
Astrocyte	-40
OD Immature 1	-40
Inhibitory	-40
Pericytes	-40
OD Mature 1	-40
Excitatory	-40
Astrocyte	-40
Inhibitory	-40
Excitatory	-40
Endothelial 3	-40
Ambiguous	-40
OD Mature 2	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Endothelial 1	-40
Inhibitory	-40
Microglia	-40
Ambiguous	-40
OD Mature 2	-40
Excitatory	-40
Astrocyte	-40
Astrocyte	-40
OD Immature 1	-40
Ambiguous	-40
OD Immature 1	-40
Excitatory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
OD Mature 2	-40
Ambiguous	-40
Inhibitory	-40
OD Mature 4	-40
Endothelial 1	-40
Excitatory	-40
Inhibitory	-40
Endothelial 1	-40
Inhibitory	-40
Inhibitory	-40
OD Mature 2	-40
OD Mature 2	-40
Ambiguous	-40
Endothelial 1	-40
Inhibitory	-40
Excitatory	-40
Excitatory	-40
Inhibitory	-40
Inhibitory	-40
Astrocyte	-40
Ambiguous	-40
Inhibitory	-40
Inhibitory	-40
Microglia	-40
Excitatory	-40
Inhibitory	-40
OD Mature 1	-40
Ambiguous	-40
Inhibitory	-40
Excitatory	-40
Inhibitory	-40
Excitatory	-40
Inhibitory	-40
Microglia	-40
Astrocyte	-40
Excitatory	-40
Endothelial 1	-40
Endothelial 1	-40
OD Mature 2	-40
Excitatory	-40
Excitatory	-40
Excitatory	-40
Inhibitory	-40
Excitatory	-40
Excitatory	-40
Astrocyte	-40
Astrocyte	-40
Ambiguous	-40
Ambiguous	-40
Excitatory	-40
OD Mature 2	-40
Ambiguous	-40
Microglia	-40
Inhibitory	-40
Excitatory	-40
OD Immature 1	-40
Inhibitory	-40
Inhibitory	-40
Endothelial 1	-40
Inhibitory	-40
Inhibitory	-40
OD Mature 2	-40
Inhibitory	-40
Inhibitory	-40
Endothelial 1	-40
Inhibitory	-40
OD Mature 2	-40
Ambiguous	-40
Endothelial 3	-40
Astrocyte	-40
Inhibitory	-40
Endothelial 1	-40
OD Immature 1	-40
Endothelial 1	-40
Astrocyte	-40
Inhibitory	-40
Excitatory	-40
Inhibitory	-40
Astrocyte	-40
Inhibitory	-40
OD Mature 2	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Astrocyte	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Endothelial 1	-40
Ambiguous	-40
OD Immature 1	-40
Astrocyte	-40
Endothelial 1	-40
Inhibitory	-40
OD Mature 2	-40
Astrocyte	-40
Inhibitory	-40
Endothelial 3	-40
OD Mature 2	-40
Inhibitory	-40
Inhibitory	-40
Astrocyte	-40
Inhibitory	-40
Inhibitory	-40
Endothelial 1	-40
OD Mature 2	-40
Inhibitory	-40
Excitatory	-40
Microglia	-40
Inhibitory	-40
Excitatory	-40
OD Immature 1	-40
Endothelial 1	-40
OD Mature 2	-40
Astrocyte	-40
Inhibitory	-40
Ambiguous	-40
Inhibitory	-40
Inhibitory	-40
Astrocyte	-40
Inhibitory	-40
OD Immature 1	-40
OD Immature 1	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Astrocyte	-40
Excitatory	-40
Astrocyte	-40
Astrocyte	-40
OD Immature 1	-40
Inhibitory	-40
Astrocyte	-40
Astrocyte	-40
Excitatory	-40
Ambiguous	-40
Endothelial 3	-40
Ambiguous	-40
Ambiguous	-40
Astrocyte	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Excitatory	-40
Inhibitory	-40
Endothelial 1	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Endothelial 1	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
OD Immature 1	-40
Inhibitory	-40
OD Immature 1	-40
Inhibitory	-40
Endothelial 1	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Astrocyte	-40
Endothelial 1	-40
Endothelial 3	-40
Endothelial 1	-40
Astrocyte	-40
Ambiguous	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Astrocyte	-40
OD Mature 2	-40
Endothelial 1	-40
Ambiguous	-40
Inhibitory	-40
Inhibitory	-40
Astrocyte	-40
OD Immature 1	-40
Astrocyte	-40
Excitatory	-40
Inhibitory	-40
Astrocyte	-40
Excitatory	-40
Inhibitory	-40
Astrocyte	-40
Excitatory	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Endothelial 2	-40
Excitatory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Excitatory	-40
Excitatory	-40
Excitatory	-40
Inhibitory	-40
Excitatory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
OD Immature 1	-40
Endothelial 2	-40
Excitatory	-40
Microglia	-40
Inhibitory	-40
OD Mature 2	-40
Endothelial 1	-40
Ambiguous	-40
Inhibitory	-40
Inhibitory	-40
Excitatory	-40
Excitatory	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Astrocyte	-40
OD Immature 1	-40
Inhibitory	-40
Inhibitory	-40
OD Immature 1	-40
Inhibitory	-40
Inhibitory	-40
Astrocyte	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Astrocyte	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Pericytes	-40
Inhibitory	-40
Inhibitory	-40
OD Immature 1	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Excitatory	-40
Ambiguous	-40
Endothelial 1	-40
Inhibitory	-40
Excitatory	-40
Astrocyte	-40
Pericytes	-40
Astrocyte	-40
Inhibitory	-40
Ambiguous	-40
Inhibitory	-40
Astrocyte	-40
Excitatory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Excitatory	-40
Excitatory	-40
OD Immature 1	-40
Excitatory	-40
Microglia	-40
Inhibitory	-40
Ambiguous	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Endothelial 1	-40
Astrocyte	-40
Ambiguous	-40
Endothelial 1	-40
Inhibitory	-40
Inhibitory	-40
Excitatory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Excitatory	-40
Astrocyte	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Excitatory	-40
Astrocyte	-40
Inhibitory	-40
Inhibitory	-40
Astrocyte	-40
Astrocyte	-40
Inhibitory	-40
Astrocyte	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Excitatory	-40
Inhibitory	-40
Excitatory	-40
Astrocyte	-40
Inhibitory	-40
Inhibitory	-40
OD Immature 1	-40
Ambiguous	-40
Endothelial 1	-40
Astrocyte	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Astrocyte	-40
Astrocyte	-40
OD Immature 1	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Endothelial 3	-40
Astrocyte	-40
Inhibitory	-40
Astrocyte	-40
OD Mature 2	-40
Ambiguous	-40
Inhibitory	-40
Endothelial 1	-40
OD Immature 1	-40
Inhibitory	-40
OD Mature 2	-40
Ambiguous	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Ambiguous	-40
Ambiguous	-40
OD Immature 1	-40
Astrocyte	-40
Inhibitory	-40
Inhibitory	-40
Endothelial 1	-40
Ambiguous	-40
Inhibitory	-40
Inhibitory	-40
Excitatory	-40
Endothelial 1	-40
Excitatory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Inhibitory	-40
Astrocyte	-40
Astrocyte	-40
Ambiguous	-40
Astrocyte	-40
Astrocyte	-40
Ambiguous	-40
Inhibitory	-40
Ambiguous	-40
Inhibitory	-40
Astrocyte	-40
Inhibitory	-40
Ambiguous	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Endothelial 3	-40
Inhibitory	-40
Inhibitory	-40
OD Immature 1	-40
Astrocyte	-40
Inhibitory	-40
Excitatory	-40
Microglia	-40
Inhibitory	-40
Excitatory	-40
Endothelial 1	-40
OD Immature 1	-40
Astrocyte	-40
OD Mature 4	-40
Ambiguous	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Ambiguous	-40
Inhibitory	-40
Inhibitory	-40
Microglia	-40
Astrocyte	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Astrocyte	-40
Ambiguous	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Astrocyte	-40
Ambiguous	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Astrocyte	-40
OD Immature 1	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Inhibitory	-40
Microglia	-40
Inhibitory	-40
Ambiguous	-40
Inhibitory	-40
Excitatory	-40
Inhibitory	-40
Ambiguous	-40
Endothelial 3	-40
Inhibitory	-40
Endothelial 1	-40
Inhibitory	-40
Astrocyte	-40
Inhibitory	-40
OD Immature 1	-40
Ambiguous	-40
Endothelial 1	-40
Astrocyte	-40
Excitatory	-40
Inhibitory	-40
Inhibitory	-40
OD Mature 2	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Endothelial 1	-40
Excitatory	-40
Astrocyte	-40
Excitatory	-40
Inhibitory	-40
Ambiguous	-40
OD Immature 1	-40
OD Immature 1	-40
Inhibitory	-40
Ambiguous	-40
Inhibitory	-40
Excitatory	-40
Endothelial 1	-40
Ambiguous	-40
Ambiguous	-40
OD Mature 2	-40
Inhibitory	-40
Inhibitory	-40
Excitatory	-40
Inhibitory	-40
Astrocyte	-40
Inhibitory	-40
Inhibitory	-40
Endothelial 1	-40
Inhibitory	-40
Endothelial 1	-40
Pericytes	-40
OD Immature 1	-40
Endothelial 1	-40
Inhibitory	-40
Ambiguous	-40
Inhibitory	-40
OD Immature 1	-40
Microglia	-40
Endothelial 3	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Inhibitory	-40
Astrocyte	-40
Inhibitory	-40
Inhibitory	-40
Excitatory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Inhibitory	-40
Excitatory	-40
Inhibitory	-40
Excitatory	-40
Inhibitory	-40
OD Immature 1	-40
Excitatory	-40
Inhibitory	-40
Inhibitory	-40
Astrocyte	-40
Excitatory	-40
Astrocyte	-40
OD Immature 1	-40
Astrocyte	-40
Inhibitory	-40
OD Mature 2	-40
Ambiguous	-40
Inhibitory	-40
Inhibitory	-40
Ambiguous	-40
Endothelial 3	-40
Ambiguous	-40
Excitatory	-40
Inhibitory	-40
Ambiguous	-40
Excitatory	-40
Astrocyte	-40
Inhibitory	-40
Ambiguous	-40
Astrocyte	-40
OD Mature 2	-40
OD Mature 2	-40
Ambiguous	-40
Endothelial 1	-40
Inhibitory	-40
Ambiguous	-40
Ambiguous	-40
Excitatory	-40
Microglia	-40
OD Mature 2	-40
Ambiguous	-40
Inhibitory	-40
Ambiguous	-40
OD Mature 2	-40
Excitatory	-40
OD Mature 2	-40
Ambiguous	-40
Endothelial 3	-40
